#node time(s) x y

2 24.0 201.6171861009578 266.11899457282476
3 24.0 193.58874276480617 266.8781412243864
4 24.0 195.39570178791888 265.38489363620414
0 24.5 192.22295480046702 263.8502052026753
1 24.5 195.35444130467826 269.08629181033353
2 24.5 203.9063722077581 265.47860852053583
3 24.5 195.70494180761057 266.244691793348
4 24.5 197.57458879977244 264.7789265957294
0 25.0 194.36175670717958 263.24410323915885
1 25.0 197.51506311523764 268.50424309590346
2 25.0 206.1955583145584 264.83822246824684
3 25.0 197.82114085041502 265.61124236230967
4 25.0 199.75347581162598 264.1729595552546
0 25.5 196.5005586138921 262.6380012756424
1 25.5 199.67568492579701 267.92219438147345
2 25.5 208.4847444213587 264.19783641595785
3 25.5 199.93733989321947 264.9777929312713
4 25.5 201.93236282347954 263.5669925147799
0 26.0 198.63936052060464 262.03189931212603
1 26.0 201.8363067363564 267.34014566704343
2 26.0 210.77393052815898 263.5574503636689
3 26.0 202.05353893602387 264.344343500233
4 26.0 204.1112498353331 262.9610254743051
0 26.5 200.77816242731723 261.42579734860965
1 26.5 203.9969285469158 266.75809695261336
2 26.5 213.06311663495927 262.91706431137993
3 26.5 204.16973797882832 263.71089406919464
4 26.5 206.29013684718666 262.3550584338304
0 27.0 202.91696433402973 260.81969538509327
1 27.0 206.15755035747515 266.1760482381833
2 27.0 215.3523027417596 262.276678259091
3 27.0 206.28593702163272 263.0774446381563
4 27.0 208.4690238590402 261.74909139335557
0 27.5 205.0557662407423 260.21359342157683
1 27.5 208.31817216803455 265.59399952375327
2 27.5 217.64148884855987 261.636292206802
3 27.5 208.40213606443717 262.44399520711795
4 27.5 210.64791087089378 261.1431243528809
0 28.0 207.19456814745485 259.60749145806045
1 28.0 210.4787939785939 265.01195080932325
2 28.0 219.93067495536022 260.995906154513
3 28.0 210.51833510724157 261.8105457760796
4 28.0 212.8267978827473 260.53715731240607
0 28.5 209.33337005416737 259.001389494544
1 28.5 212.6394157891533 264.4299020948932
2 28.5 222.2198610621605 260.3555201022241
3 28.5 212.63453415004605 261.17709634504126
4 28.5 215.00568489460085 259.9311902719313
0 29.0 211.4721719608799 258.39528753102763
1 29.0 214.80003759971265 263.8478533804631
2 29.0 224.50904716896082 259.7151340499351
3 29.0 214.75073319285048 260.5436469140029
4 29.0 217.18457190645438 259.32522323145656
0 29.5 213.61097386759246 257.78918556751125
1 29.5 216.96065941027206 263.2658046660331
2 29.5 226.7982332757611 259.0747479976461
3 29.5 216.8669322356549 259.9101974829646
4 29.5 219.36345891830797 258.7192561909818
0 30.0 215.749775774305 257.1830836039948
1 30.0 219.12128122083143 262.683755951603
2 30.0 229.0874193825614 258.4343619453572
3 30.0 218.98313127845933 259.27674805192623
4 30.0 221.5423459301615 258.1132891505071
0 30.5 217.88857768101758 256.57698164047844
1 30.5 221.28190303139084 262.10170723717295
2 30.5 231.3766054893617 257.7939758930682
3 30.5 221.09933032126378 258.6432986208879
4 30.5 223.72123294201506 257.5073221100323
0 31.0 220.02737958773008 255.97087967696203
1 31.0 223.44252484195022 261.51965852274293
2 31.0 233.665791596162 257.1535898407792
3 31.0 223.2155293640682 258.00984918984955
4 31.0 225.90011995386863 256.9013550695576
0 31.5 222.16618149444264 255.36477771344562
1 31.5 225.6031466525096 260.9376098083129
2 31.5 235.95497770296234 256.5132037884903
3 31.5 225.33172840687263 257.37639975881115
4 31.5 228.0790069657222 256.2953880290828
0 32.0 224.3049834011552 254.75867574992924
1 32.0 227.76376846306897 260.3555610938829
2 32.0 238.24416380976263 255.87281773620128
3 32.0 227.44792744967705 256.74295032777286
4 32.0 230.25789397757572 255.6894209886081
0 32.5 226.4437853078677 254.15257378641286
1 32.5 229.92439027362835 259.7735123794528
2 32.5 240.53334991656294 255.23243168391232
3 32.5 229.56412649248148 256.1095008967345
4 32.5 232.43678098942928 255.08345394813333
0 33.0 228.58258721458026 253.54647182289642
1 33.0 232.08501208418772 259.19146366502275
2 33.0 242.82253602336323 254.59204563162336
3 33.0 231.6803255352859 255.47605146569612
4 33.0 234.61566800128284 254.4774869076586
0 33.5 230.72138912129282 252.94036985938004
1 33.5 234.2456338947471 258.60941495059274
2 33.5 245.11172213016354 253.95165957933438
3 33.5 233.79652457809033 254.84260203465777
4 33.5 236.79455501313637 253.87151986718382
0 34.0 232.86019102800535 252.33426789586363
1 34.0 236.40625570530648 258.02736623616266
2 34.0 247.40090823696383 253.31127352704542
3 34.0 235.91272362089478 254.20915260361943
4 34.0 238.97344202498994 253.2655528267091
0 34.5 234.99899293471788 251.72816593234722
1 34.5 238.56687751586585 257.44531752173265
2 34.5 249.69009434376412 252.67088747475646
3 34.5 238.0289226636992 253.5757031725811
4 34.5 241.1523290368435 252.65958578623432
0 35.0 237.13779484143043 251.12206396883082
1 35.0 240.72749932642523 256.8632688073026
2 35.0 251.97928045056443 252.03050142246747
3 35.0 240.14512170650363 252.94225374154274
4 35.0 243.33121604869706 252.0536187457596
0 35.5 239.27659674814296 250.5159620053144
1 35.5 242.8881211369846 256.28122009287256
2 35.5 254.26846655736475 251.3901153701785
3 35.5 242.26132074930806 252.3088043105044
4 35.5 245.5101030605506 251.4476517052848
0 36.0 241.4153986548555 249.90986004179803
1 36.0 245.048742947544 255.69917137844251
2 36.0 256.55765266416506 250.74972931788955
3 36.0 244.3775197921125 251.67535487946606
4 36.0 247.68899007240415 250.8416846648101
0 36.5 243.55420056156805 249.30375807828165
1 36.5 247.2093647581034 255.11712266401247
2 36.5 258.84683877096535 250.10934326560056
3 36.5 246.49371883491693 251.04190544842768
4 36.5 249.8678770842577 250.2357176243353
0 37.0 245.6930024682806 248.69765611476524
1 37.0 249.36998656866277 254.5350739495824
2 37.0 261.13602487776564 249.4689572133116
3 37.0 248.60991787772136 250.40845601738934
4 37.0 252.04676409611127 249.62975058386058
0 37.5 247.8318043749931 248.09155415124883
1 37.5 251.53060837922214 253.95302523515238
2 37.5 263.4252109845659 248.82857116102264
3 37.5 250.72611692052578 249.77500658635103
4 37.5 254.2256511079648 249.0237835433858
0 38.0 249.9706062817057 247.48545218773242
1 38.0 253.69123018978155 253.3709765207223
2 38.0 265.71439709136627 248.18818510873365
3 38.0 252.8423159633302 249.14155715531268
4 38.0 256.40453811981837 248.41781650291108
0 38.5 252.10940818841823 246.879350224216
1 38.5 255.85185200034093 252.7889278062923
2 38.5 268.00358319816655 247.54779905644472
3 38.5 254.95851500613463 248.50810772427428
4 38.5 258.5834251316719 247.8118494624363
0 39.0 254.2482100951308 246.27324826069963
1 39.0 258.0124738109003 252.20687909186222
2 39.0 270.2927693049669 246.90741300415576
3 39.0 257.0747140489391 247.87465829323594
4 39.0 260.7623121435255 247.20588242196158
0 39.5 256.3870120018433 245.6671462971832
1 39.5 260.17309562145965 251.6248303774322
2 39.5 272.5819554117671 246.2670269518668
3 39.5 259.19091309174354 247.24120886219762
4 39.5 262.941199155379 246.5999153814868
0 40.0 258.52581390855585 245.0610443336668
1 40.0 262.33371743201906 251.04278166300216
2 40.0 274.87114151856747 245.6266408995778
3 40.0 261.30711213454794 246.60775943115925
4 40.0 265.12008616723256 245.99394834101207
0 40.5 260.6646158152684 244.45494237015043
1 40.5 264.49433924257846 250.46073294857212
2 40.5 277.16032762536776 244.98625484728885
3 40.5 263.4233111773524 245.9743100001209
4 40.5 267.29897317908615 245.3879813005373
0 41.0 262.8034177219809 243.84884040663403
1 41.0 266.6549610531378 249.8786842341421
2 41.0 279.4495137321681 244.3458687949999
3 41.0 265.5395102201568 245.34086056908257
4 41.0 269.4778601909397 244.78201426006257
0 41.5 264.94221962869346 243.24273844311762
1 41.5 268.8155828636972 249.29663551971203
2 41.5 281.7386998389684 243.7054827427109
3 41.5 267.65570926296124 244.70741113804422
4 41.5 271.6567472027932 244.1760472195878
0 42.0 267.081021535406 242.63663647960124
1 42.0 270.97620467425656 248.71458680528195
2 42.0 284.0278859457687 243.06509669042194
3 42.0 269.7719083057657 244.07396170700588
4 42.0 273.8356342146468 243.57008017911306
0 42.5 269.2198234421186 242.0305345160848
1 42.5 273.13682648481597 248.13253809085194
2 42.5 286.31707205256896 242.42471063813298
3 42.5 271.8881073485701 243.44051227596754
4 42.5 276.0145212265004 242.96411313863828
0 43.0 271.3586253488311 241.42443255256842
1 43.0 275.2974482953753 247.5504893764219
2 43.0 288.6062581593693 241.78432458584402
3 43.0 274.00430639137454 242.8070628449292
4 43.0 278.19340823835387 242.35814609816356
0 43.5 273.49742725554364 240.818330589052
1 43.5 277.4580701059347 246.96844066199185
2 43.5 290.8954442661696 241.14393853355503
3 43.5 276.120505434179 242.17361341389085
4 43.5 280.37229525020746 241.75217905768878
0 44.0 275.6362291622562 240.2122286255356
1 44.0 279.61869191649413 246.3863919475618
2 44.0 293.1846303729699 240.50355248126607
3 44.0 278.2367044769834 241.54016398285248
4 44.0 282.551182262061 241.14621201721405
0 44.5 277.77503106896876 239.6061266620192
1 44.5 281.7793137270535 245.80434323313176
2 44.5 295.47381647977016 239.8631664289771
3 44.5 280.3529035197878 240.90671455181413
4 44.5 284.7300692739145 240.54024497673927
0 45.0 279.91383297568126 239.00002469850284
1 45.0 283.9399355376128 245.22229451870172
2 45.0 297.76300258657045 239.22278037668812
3 45.0 282.46910256259224 240.27326512077582
4 45.0 286.9089562857681 239.93427793626455
0 45.5 282.0526348823939 238.3939227349864
1 45.5 286.10055734817223 244.64024580427167
2 45.5 300.0521886933708 238.58239432439916
3 45.5 284.5853016053967 239.63981568973742
4 45.5 289.08784329762165 239.32831089578977
0 46.0 284.1914367891064 237.78782077147002
1 46.0 288.26117915873164 244.05819708984163
2 46.0 302.3413748001711 237.9420082721102
3 46.0 286.7015006482011 239.0063662586991
4 46.0 291.2667303094752 238.72234385531505
0 46.5 286.3302386958189 237.18171880795362
1 46.5 290.42180096929104 243.47614837541158
2 46.5 304.63056090697137 237.3016222198212
3 46.5 288.81769969100554 238.37291682766076
4 46.5 293.44561732132877 238.11637681484027
0 47.0 288.4690406025315 236.5756168444372
1 47.0 292.58242277985033 242.89409966098154
2 47.0 306.91974701377166 236.66123616753225
3 47.0 290.93389873381 237.73946739662242
4 47.0 295.6245043331823 237.51040977436554
0 47.5 290.607842509244 235.9695148809208
1 47.5 294.7430445904098 242.31205094655147
2 47.5 307.54235836884345 236.48706438368285
3 47.5 293.0500977766144 237.10601796558404
4 47.5 297.8033913450359 236.90444273389076
0 48.0 292.7466444159565 235.3634129174044
1 48.0 296.90366640096914 241.73000223212145
3 48.0 295.16629681941885 236.4725685345457
4 48.0 299.9822783568894 236.29847569341604
0 48.5 294.8854463226691 234.757310953888
1 48.5 299.0642882115285 241.1479535176914
3 48.5 297.2824958622233 235.83911910350736
4 48.5 302.16116536874296 235.69250865294129
0 49.0 297.0242482293816 234.15120899037163
1 49.0 301.22491002208795 240.56590480326136
3 49.0 299.3986949050277 235.205669672469
4 49.0 304.34005238059655 235.08654161246653
0 49.5 299.1630501360941 233.54510702685522
1 49.5 303.38553183264725 239.98385608883132
3 49.5 301.5148939478321 234.57222024143067
4 49.5 306.5189393924501 234.48057457199178
0 50.0 301.3018520428067 232.9390050633388
1 50.0 305.54615364320665 239.40180737440127
3 50.0 303.63109299063655 233.93877081039233
4 50.0 308.6978264043036 233.87460753151703
0 50.5 303.44065394951923 232.3329030998224
1 50.5 307.70677545376606 238.81975865997123
2 50.5 307.23500338216337 235.28394466941117
3 50.5 305.747292033441 233.30532137935398
4 50.5 310.8767134161572 233.26864049104228
0 51.0 305.5794558562318 231.726801136306
1 51.0 309.86739726432546 238.23770994554118
2 51.0 306.83589809985057 233.72167480547577
3 51.0 307.86349107624545 232.6718719483156
4 51.0 313.05560042801073 232.66267345056752
0 51.5 306.0255153690195 232.9558122796821
1 51.5 309.41111642587657 237.94561635406743
2 51.5 306.7657523016561 233.44709395812183
3 51.5 307.9261923450281 232.86944777308958
4 51.5 312.0216854090791 233.2912090542611
0 52.0 306.0608191523151 233.62794889956237
1 52.0 308.39681937578433 237.71535145129934
2 52.0 305.89362612210266 232.27895801663038
3 52.0 307.551015250658 233.24422757799778
4 52.0 310.3026873517478 234.18298428936532
1 52.5 307.38252232569215 237.48508654853129
3 52.5 307.175838156288 233.61900738290603
4 52.5 308.58368929441644 235.07475952446953
1 53.0 306.3682252755999 237.2548216457632
3 53.0 306.800661061918 233.9937871878143
4 53.0 306.8646912370852 235.96653475957373
1 53.5 305.35392822550773 237.02455674299512
3 53.5 306.44772497480017 234.34634953732873
4 53.5 306.46164973168817 236.17562308966188
0 54.0 307.4932491588764 233.45181100779646
1 54.0 304.3396311754155 236.79429184022706
0 54.5 308.61367117824943 233.314038989983
1 54.5 303.3253341253233 236.56402693745898
1 55.0 302.67748839771014 236.4169535199981
0 56.5 308.5936409853045 233.30127655557538
1 56.5 302.80666728384864 236.4462796071179
2 56.5 304.83564087669987 232.54879482644637
3 56.5 306.4812233569563 234.31288662789845
4 56.5 306.5101015761488 236.15048742717474
0 57.0 308.56284923950005 233.2816572919365
1 57.0 303.0052496657655 236.4913616201824
2 57.0 303.2092355379837 232.96360593082974
3 57.0 306.5327192996586 234.26144521623144
4 57.0 306.5845849764078 236.11184721377018
0 57.5 308.5320574936957 233.26203802829767
1 57.5 303.2038320476825 236.5364436332469
2 57.5 301.58283019926756 233.37841703521312
3 57.5 306.58421524236087 234.2100038045644
4 57.5 306.6590683766669 236.07320700036558
0 58.0 308.50126574789135 233.24241876465882
1 58.0 303.4024144295994 236.58152564631143
2 58.0 299.9564248605514 233.7932281395965
3 58.0 306.63571118506314 234.15856239289738
4 58.0 306.7335517769259 236.034566786961
0 58.5 308.4704740020869 233.22279950101998
1 58.5 303.6009968115164 236.62660765937596
2 58.5 298.3300195218353 234.20803924397987
3 58.5 306.68720712776536 234.1071209812304
4 58.5 306.8080351771849 235.9959265735564
0 59.0 308.43968225628254 233.2031802373811
1 59.0 303.7995791934333 236.6716896724405
2 59.0 296.7036141831191 234.62285034836324
3 59.0 306.73870307046764 234.05567956956338
4 59.0 306.8825185774439 235.95728636015184
0 59.5 308.40889051047816 233.1835609737423
1 59.5 303.9981615753502 236.71677168550497
2 59.5 295.07720884440295 235.0376614527466
3 59.5 306.7901990131699 234.00423815789634
4 59.5 306.9570019777029 235.91864614674728
0 60.0 308.3780987646738 233.16394171010342
1 60.0 304.19674395726713 236.7618536985695
2 60.0 293.45080350568685 235.45247255713
3 60.0 306.8416949558722 233.95279674622932
4 60.0 307.03148537796187 235.88000593334266
0 60.5 308.3473070188694 233.14432244646457
1 60.5 304.39532633918407 236.806935711634
2 60.5 291.82439816697064 235.86728366151337
3 60.5 306.89319089857446 233.9013553345623
4 60.5 307.1059687782209 235.8413657199381
0 61.0 308.31651527306497 233.12470318282573
1 61.0 304.593908721101 236.85201772469853
2 61.0 290.19799282825454 236.28209476589674
3 61.0 306.94468684127673 233.8499139228953
4 61.0 307.18045217847987 235.80272550653353
0 61.5 308.2857235272606 233.10508391918688
1 61.5 304.79249110301794 236.89709973776303
2 61.5 288.5715874895384 236.69690587028012
3 61.5 306.996182783979 233.79847251122828
4 61.5 307.2549355787389 235.76408529312891
0 62.0 308.2549317814562 233.085464655548
1 62.0 304.9910734849349 236.9421817508275
2 62.0 286.94518215082223 237.1117169746635
3 62.0 307.04767872668134 233.7470310995613
4 62.0 307.3294189789979 235.72544507972435
0 62.5 308.2241400356518 233.06584539190914
1 62.5 305.1896558668518 236.9872637638921
2 62.5 285.3187768121061 237.52652807904687
3 62.5 307.09917466938356 233.69558968789426
4 62.5 307.403902379257 235.6868048663198
0 63.0 308.19334828984745 233.04622612827032
1 63.0 305.38823824876874 237.03234577695656
2 63.0 283.69237147339 237.94133918343024
3 63.0 307.15067061208583 233.64414827622727
4 63.0 307.478385779516 235.64816465291523
0 63.5 308.162556544043 233.02660686463145
1 63.5 305.5868206306857 237.0774277900211
2 63.5 282.0659661346738 238.3561502878136
3 63.5 307.20216655478805 233.59270686456023
4 63.5 307.552869179775 235.60952443951064
0 64.0 308.1317647982387 233.00698760099263
1 64.0 305.7854030126026 237.1225098030856
2 64.0 280.4395607959576 238.77096139219697
3 64.0 307.2536624974904 233.5412654528932
4 64.0 307.62735258003397 235.57088422610605
0 64.5 308.1009730524343 232.98736833735376
1 64.5 305.9839853945195 237.1675918161501
2 64.5 278.81315545724146 239.18577249658037
3 64.5 307.3051584401926 233.4898240412262
4 64.5 307.701835980293 235.53224401270145
0 65.0 308.0701813066299 232.9677490737149
1 65.0 306.1825677764365 237.21267382921462
2 65.0 277.1867501185253 239.60058360096377
3 65.0 307.35665438289493 233.43838262955916
4 65.0 307.776319380552 235.4936037992969
0 65.5 308.0393895608255 232.94812981007607
1 65.5 306.3811501583534 237.25775584227912
2 65.5 275.5603447798092 240.01539470534712
3 65.5 307.40815032559715 233.38694121789217
4 65.5 307.85080278081097 235.4549635858923
0 66.0 308.0085978150211 232.9285105464372
1 66.0 306.57973254027036 237.30283785534365
2 66.0 273.933939441093 240.4302058097305
3 66.0 307.4596462682995 233.33549980622513
4 66.0 307.92528618107 235.4163233724877
0 66.5 307.97780606921674 232.90889128279835
1 66.5 306.7783149221873 237.34791986840816
2 66.5 272.3075341023769 240.84501691411387
3 66.5 307.5111422110017 233.28405839455814
