#node time(s) x y

0 15.5 110.55714909330767 257.87629521153457
1 15.5 110.51648529376632 259.3226333744528
2 15.5 117.20276058207841 263.60143711531185
3 15.5 111.34543001685076 198.58808454205405
4 15.5 100.62071981931123 206.6336664488574
0 16.0 110.97966521370418 255.7405247150321
1 16.0 110.94863152204007 257.2033997640955
2 16.0 118.36240268395247 262.96337531025904
3 16.0 109.80601242887796 200.2067188756615
4 16.0 98.89944316966768 208.33530796444273
0 16.5 111.40218133410067 253.6047542185297
1 16.5 111.38077775031384 255.08416615373812
2 16.5 119.52204478582652 262.32531350520617
3 16.5 108.26659484090519 201.82535320926897
4 16.5 97.1781665200241 210.0369494800281
0 17.0 111.8246974544972 251.4689837220273
1 17.0 111.8129239785876 252.9649325433808
2 17.0 120.68168688770061 261.6872517001533
3 17.0 106.72717725293239 203.4439875428764
4 17.0 95.45688987038054 211.73859099561346
0 17.5 112.24721357489369 249.33321322552487
1 17.5 112.24507020686137 250.84569893302347
2 17.5 121.84132898957466 261.0491898951005
3 17.5 105.18775966495959 205.0626218764839
4 17.5 93.73561322073697 213.44023251119884
0 18.0 112.6697296952902 247.1974427290224
1 18.0 112.67721643513512 248.72646532266614
2 18.0 123.0009710914487 260.41112809004755
3 18.0 103.64834207698681 206.68125621009136
4 18.0 92.01433657109341 215.1418740267842
0 18.5 113.09224581568671 245.06167223252
1 18.5 113.10936266340889 246.60723171230882
2 18.5 124.16061319332276 259.77306628499474
3 18.5 102.10892448901403 208.29989054369884
4 18.5 90.29305992144984 216.84351554236952
0 19.0 113.5147619360832 242.92590173601758
1 19.0 113.54150889168264 244.4879981019515
2 19.0 125.32025529519683 259.1350044799419
3 19.0 100.56950690104124 209.9185248773063
4 19.0 88.57178327180628 218.5451570579549
0 19.5 113.93727805647973 240.79013123951518
1 19.5 113.9736551199564 242.36876449159416
2 19.5 126.47989739707089 258.496942674889
3 19.5 99.03008931306846 211.53715921091379
4 19.5 86.85050662216271 220.24679857354027
0 20.0 114.35979417687622 238.65436074301272
1 20.0 114.40580134823017 240.24953088123684
2 20.0 127.63953949894494 257.8588808698362
3 20.0 97.49067172509567 213.15579354452126
4 20.0 85.12922997251914 221.94844008912563
0 20.5 114.78231029727273 236.5185902465103
1 20.5 114.83794757650392 238.1302972708795
2 20.5 128.799181600819 257.2208190647833
3 20.5 95.95125413712287 214.7744278781287
4 20.5 83.40795332287557 223.65008160471098
0 21.0 115.20482641766924 234.3828197500079
1 21.0 115.27009380477769 236.01106366052218
2 21.0 129.95882370269305 256.58275725973044
3 21.0 94.41183654915011 216.39306221173615
4 21.0 81.68667667323201 225.3517231202963
0 21.5 115.62734253806573 232.24704925350545
1 21.5 115.70224003305144 233.89183005016483
2 21.5 131.11846580456714 255.9446954546776
3 21.5 92.8724189611773 218.01169654534363
4 21.5 79.96540002358844 227.05336463588168
0 22.0 116.04985865846224 230.11127875700302
1 22.0 116.1343862613252 231.7725964398075
2 22.0 132.2781079064412 255.30663364962473
3 22.0 91.33300137320451 219.6303308789511
4 22.0 78.24412337394489 228.75500615146706
0 22.5 116.47237477885875 227.9755082605006
1 22.5 116.56653248959897 229.65336282945017
2 22.5 133.43775000831525 254.6685718445719
3 22.5 89.79358378523173 221.24896521255857
4 22.5 76.52284672430132 230.4566476670524
0 23.0 116.89489089925524 225.8397377639982
1 23.0 116.99867871787272 227.53412921909285
2 23.0 134.5973921101893 254.03051003951902
3 23.0 88.25416619725894 222.86759954616602
4 23.0 74.80157007465775 232.15828918263776
0 23.5 117.31740701965177 223.70396726749578
1 23.5 117.4308249461465 225.41489560873555
2 23.5 135.75703421206336 253.3924482344662
3 23.5 86.71474860928616 224.48623387977347
4 23.5 73.08029342501418 233.8599306982231
0 24.0 117.73992314004826 221.56819677099332
1 24.0 117.86297117442025 223.2956619983782
2 24.0 136.91667631393742 252.7543864294133
3 24.0 85.17533102131337 226.10486821338094
4 24.0 71.3590167753706 235.56157221380846
0 24.5 118.16243926044477 219.4324262744909
1 24.5 118.29511740269402 221.1764283880209
2 24.5 138.07631841581147 252.11632462436043
3 24.5 83.63591343334056 227.7235025469884
4 24.5 69.63774012572705 237.2632137293938
0 25.0 118.58495538084128 217.2966557779885
1 25.0 118.72726363096777 219.05719477766354
2 25.0 139.23596051768556 251.4782628193076
3 25.0 82.09649584536778 229.3421368805959
4 25.0 67.91646347608349 238.9648552449792
0 25.5 119.00747150123777 215.16088528148603
1 25.5 119.15940985924152 216.9379611673062
2 25.5 140.3956026195596 250.84020101425475
3 25.5 80.55707825739499 230.96077121420336
4 25.5 66.19518682643992 240.66649676056454
0 26.0 119.4299876216343 213.02511478498363
1 26.0 119.5915560875153 214.8187275569489
2 26.0 141.55524472143367 250.2021392092019
3 26.0 79.01766066942221 232.5794055478108
4 26.0 64.47391017679635 242.3681382761499
0 26.5 119.85250374203079 210.8893442884812
1 26.5 120.02370231578905 212.69949394659156
2 26.5 142.71488682330772 249.564077404149
3 26.5 77.47824308144942 234.19803988141828
4 26.5 62.75263352715279 244.06977979173524
0 27.0 120.2750198624273 208.7535737919788
1 27.0 120.45584854406283 210.58026033623423
2 27.0 143.87452892518178 248.92601559909613
3 27.0 75.93882549347663 235.81667421502573
4 27.0 61.03135687750921 245.77142130732062
0 27.5 120.69753598282381 206.61780329547636
1 27.5 120.88799477233658 208.4610267258769
2 27.5 145.03417102705583 248.2879537940433
3 27.5 74.39940790550384 237.4353085486332
4 27.5 59.310080227865654 247.473062822906
0 28.0 121.1200521032203 204.4820327989739
1 28.0 121.32014100061033 206.34179311551955
2 28.0 146.19381312892992 247.64989198899045
3 28.0 72.85999031753104 239.05394288224068
4 28.0 57.58880357822208 249.17470433849135
0 28.5 121.54256822361681 202.3462623024715
1 28.5 121.75228722888411 204.22255950516225
2 28.5 147.35345523080397 247.0118301839376
3 28.5 71.32057272955826 240.67257721584815
4 28.5 55.86752692857853 250.87634585407667
0 29.0 121.96508434401332 200.21049180596907
1 29.0 122.18443345715787 202.1033258948049
2 29.0 148.51309733267803 246.3737683788847
3 29.0 69.78115514158549 242.2912115494556
4 29.0 54.14625027893496 252.57798736966203
0 29.5 122.38760046440983 198.07472130946664
1 29.5 122.61657968543163 199.98409228444757
2 29.5 149.67273943455208 245.7357065738319
3 29.5 68.2417375536127 243.90984588306304
4 29.5 52.42497362929139 254.2796288852474
0 30.0 122.81011658480634 195.93895081296424
1 30.0 123.0487259137054 197.86485867409024
2 30.0 150.83238153642614 245.09764476877905
3 30.0 66.7023199656399 245.52848021667052
4 30.0 50.70369697964782 255.98127040083276
0 30.5 123.23263270520283 193.80318031646178
1 30.5 123.48087214197915 195.74562506373292
2 30.5 151.9920236383002 244.45958296372615
3 30.5 65.16290237766711 247.147114550278
4 30.5 48.98242033000426 257.6829119164181
0 31.0 123.65514882559934 191.66740981995937
1 31.0 123.9130183702529 193.62639145337562
2 31.0 153.15166574017425 243.8215211586733
3 31.0 63.62348478969433 248.76574888388546
4 31.0 47.26114368036069 259.3845534320035
0 31.5 124.07766494599585 189.53163932345694
1 31.5 124.34516459852668 191.50715784301826
2 31.5 154.31130784204834 243.18345935362044
3 31.5 62.08406720172154 250.3843832174929
4 31.5 45.53986703071712 261.08619494758887
0 32.0 124.50018106639236 187.3958688269545
1 32.0 124.77731082680043 189.38792423266094
2 32.0 155.4709499439224 242.54539754856762
3 32.0 60.544649613748746 252.00301755110038
4 32.0 43.81859038107356 262.7878364631742
0 32.5 124.92269718678885 185.26009833045208
1 32.5 125.20945705507418 187.2686906223036
2 32.5 156.63059204579645 241.90733574351475
3 32.5 59.00523202577596 253.62165188470786
4 32.5 42.09731373142999 264.4894779787595
0 33.0 125.34521330718536 183.12432783394968
1 33.0 125.64160328334796 185.14945701194628
2 33.0 157.7902341476705 241.26927393846185
3 33.0 57.46581443780317 255.2402862183153
4 33.0 40.37603708178643 266.1911194943449
0 33.5 125.76772942758187 180.98855733744725
1 33.5 126.07374951162171 183.03022340158896
2 33.5 158.94987624954456 240.631212133409
3 33.5 55.92639684983038 256.8589205519228
4 33.5 38.65476043214286 267.89276100993027
0 34.0 126.19024554797838 178.85278684094482
1 34.0 126.50589573989546 180.9109897912316
2 34.0 160.10951835141861 239.99315032835614
3 34.0 54.38697926185759 258.47755488553025
4 34.0 36.933483782499295 269.59440252551565
0 34.5 126.61276166837487 176.71701634444238
1 34.5 126.93804196816924 178.79175618087427
2 34.5 161.2691604532927 239.35508852330332
3 34.5 52.8475616738848 260.0961892191377
4 34.5 35.212207132855724 271.296044041101
0 35.0 127.03527778877138 174.58124584793995
1 35.0 127.370188196443 176.67252257051695
2 35.0 162.42880255516675 238.71702671825045
3 35.0 51.30814408591201 261.7148235527452
4 35.0 33.49093048321215 272.99768555668635
0 35.5 127.45779390916789 172.44547535143755
1 35.5 127.80233442471675 174.55328896015962
2 35.5 163.58844465704078 238.07896491319755
3 35.5 49.76872649793924 263.3334578863526
4 35.5 31.769653833568587 274.6993270722717
0 36.0 127.8803100295644 170.3097048549351
1 36.0 128.23448065299053 172.4340553498023
2 36.0 164.74808675891484 237.4409031081447
3 36.0 48.22930890996645 264.9520922199601
4 36.0 30.048377183925034 276.40096858785705
0 36.5 128.30282614996088 168.1739343584327
1 36.5 128.66662688126428 170.31482173944497
2 36.5 165.90772886078892 236.8028413030919
3 36.5 46.689891321993656 266.57072655356757
4 36.5 28.327100534281467 278.1026101034424
0 37.0 128.7253422703574 166.0381638619303
1 37.0 129.09877310953803 168.19558812908764
2 37.0 167.06737096266298 236.16477949803902
3 37.0 45.15047373402087 268.18936088717504
4 37.0 26.605823884637896 279.80425161902775
0 37.5 129.1478583907539 163.90239336542786
1 37.5 129.53091933781178 166.0763545187303
2 37.5 168.22701306453703 235.52671769298615
3 37.5 43.61105614604808 269.8079952207825
4 37.5 24.88454723499433 281.50589313461313
0 38.0 129.57037451115042 161.76662286892542
1 38.0 129.96306556608556 163.95712090837299
2 38.0 169.3866551664111 234.8886558879333
3 38.0 42.07163855807529 271.42662955438993
4 38.0 23.989140588573466 282.2992218457738
0 38.5 129.9928906315469 159.63085237242296
1 38.5 130.39521179435934 161.83788729801566
2 38.5 170.54629726828517 234.25059408288044
3 38.5 40.5322209701025 273.0452638879974
4 38.5 22.938324330592064 282.8816474103977
0 39.0 130.4154067519434 157.49508187592056
1 39.0 130.8273580226331 159.71865368765833
2 39.0 171.70593937015923 233.6125322778276
3 39.0 38.99280338212971 274.66389822160494
4 39.0 21.887508072610665 283.4640729750216
0 39.5 130.83792287233993 155.35931137941813
1 39.5 131.25950425090684 157.59942007730098
2 39.5 172.86558147203328 232.97447047277473
3 39.5 37.45338579415692 276.28253255521236
4 39.5 20.836691814629265 284.0464985396455
0 40.0 131.26043899273643 153.2235408829157
1 40.0 131.69165047918062 155.48018646694368
2 40.0 174.02522357390734 232.33640866772186
3 40.0 35.91396820618414 277.90116688881983
4 40.0 19.785875556647866 284.62892410426946
0 40.5 131.68295511313295 151.0877703864133
1 40.5 132.12379670745435 153.36095285658632
2 40.5 175.1848656757814 231.698346862669
3 40.5 34.374550618211344 279.5198012224273
4 40.5 19.499086058661508 284.7878800911265
0 41.0 132.10547123352944 148.95199988991084
1 41.0 132.55594293572813 151.24171924622902
2 41.0 176.34450777765548 231.06028505761617
3 41.0 32.83513303023855 281.1384355560348
0 41.5 132.52798735392594 146.81622939340843
1 41.5 132.9880891640019 149.12248563587167
2 41.5 177.50414987952954 230.4222232525633
3 41.5 31.29571544226578 282.7570698896422
0 42.0 132.95050347432246 144.68045889690603
1 42.0 133.42023539227566 147.00325202551434
2 42.0 178.6637919814036 229.78416144751043
3 42.0 29.75629785429299 284.37570422324967
0 42.5 133.37301959471895 142.54468840040357
1 42.5 133.8523816205494 144.88401841515702
2 42.5 179.82343408327765 229.14609964245756
3 42.5 28.216880266320203 285.99433855685714
0 43.0 133.79553571511545 140.40891790390114
1 43.0 134.2845278488232 142.7647848047997
2 43.0 180.9830761851517 228.50803783740474
3 43.0 26.677462678347414 287.6129728904646
0 43.5 134.21805183551197 138.2731474073987
1 43.5 134.71667407709694 140.64555119444236
2 43.5 182.14271828702576 227.86997603235187
3 43.5 25.13804509037462 289.2316072240721
0 44.0 134.64056795590847 136.1373769108963
1 44.0 135.1488203053707 138.52631758408504
2 44.0 183.3023603888998 227.231914227299
3 44.0 23.866074628525794 290.5690318949142
0 44.5 135.063084076305 134.00160641439388
1 44.5 135.58096653364444 136.4070839737277
2 44.5 184.46200249077387 226.59385242224613
0 45.0 135.48560019670148 131.86583591789145
1 45.0 136.01311276191822 134.28785036337038
2 45.0 185.62164459264793 225.9557906171933
0 45.5 135.90811631709798 129.730065421389
1 45.5 136.44525899019197 132.16861675301305
2 45.5 186.78128669452198 225.31772881214044
0 46.0 136.3306324374945 127.59429492488658
1 46.0 136.87740521846573 130.0493831426557
2 46.0 187.94092879639607 224.67966700708757
0 46.5 136.753148557891 125.45852442838418
1 46.5 137.3095514467395 127.9301495322984
2 46.5 189.1005708982701 224.04160520203473
0 47.0 137.1756646782875 123.32275393188175
1 47.0 137.74169767501326 125.81091592194106
2 47.0 190.26021300014418 223.40354339698186
0 47.5 137.598180798684 121.18698343537932
1 47.5 138.173843903287 123.69168231158372
2 47.5 191.41985510201826 222.765481591929
0 48.0 138.0206969190805 119.05121293887689
1 48.0 138.6059901315608 121.57244870122639
2 48.0 192.5794972038923 222.12741978687615
0 48.5 138.44321303947703 116.91544244237448
1 48.5 139.03813635983454 119.45321509086907
2 48.5 193.73913930576637 221.48935798182328
0 49.0 138.86572915987352 114.77967194587205
1 49.0 139.4702825881083 117.33398148051175
2 49.0 194.8987814076404 220.85129617677046
0 49.5 139.28824528027005 112.64390144936962
1 49.5 139.90242881638207 115.21474787015441
2 49.5 196.05842350951445 220.2132343717176
4 49.5 19.711420921593103 284.89625090654874
0 50.0 139.71076140066654 110.50813095286719
1 50.0 140.33457504465582 113.09551425979707
2 50.0 197.2180656113885 219.57517256666472
4 50.0 21.731803343487 285.9274074839586
0 50.5 140.13327752106304 108.37236045636476
1 50.5 140.76672127292957 110.97628064943974
2 50.5 198.37770771326257 218.93711076161185
4 50.5 23.7521857653809 286.9585640613684
0 51.0 140.55579364145953 106.23658995986236
1 51.0 141.19886750120335 108.85704703908243
2 51.0 199.53734981513665 218.299048956559
4 51.0 24.431445748205448 287.30524268590534
0 51.5 140.97830976185605 104.10081946335993
1 51.5 141.63101372947713 106.7378134287251
2 51.5 200.6969919170107 217.66098715150616
0 52.0 141.47379439889994 101.95563109242815
1 52.0 141.7008891290897 104.74415912227946
2 52.0 201.85663401888476 217.0229253464533
0 52.5 141.9186617467072 100.46730503594534
1 52.5 140.97856066636376 104.8711357790544
2 52.5 203.01627612075882 216.38486354140042
0 53.0 141.90660829620768 100.50763046000117
1 53.0 139.7289658898025 110.18364951816982
2 53.0 204.1759182226329 215.74680173634755
0 53.5 141.8945548457082 100.547955884057
1 53.5 138.47937111324126 115.49616325728525
2 53.5 205.33556032450693 215.10873993129474
4 53.5 24.44071840740683 287.28066984052845
0 54.0 141.88250139520872 100.58828130811284
1 54.0 137.22977633668 120.80867699640065
2 54.0 206.495202426381 214.47067812624186
3 54.0 24.619556169509202 289.13292018387125
4 54.0 24.961065591956626 285.90173305113956
0 54.5 141.8704479447092 100.62860673216865
1 54.5 135.98018156011878 126.12119073551608
2 54.5 207.65484452825507 213.832616321189
3 54.5 25.430820879757416 287.58667560086167
4 54.5 25.01819580690941 285.75033614245393
0 55.0 141.8583944942097 100.66893215622449
1 55.0 134.73058678355756 131.43370447463153
2 55.0 208.81448663012912 213.19455451613612
3 55.0 26.242085590005626 286.04043101785203
0 55.5 141.84634104371023 100.70925758028031
1 55.5 133.4809920069963 136.74621821374694
2 55.5 209.97412873200318 212.5564927110833
3 55.5 26.43181558830545 285.67881171110844
0 56.0 141.83428759321075 100.74958300433615
1 56.0 132.23139723043505 142.05873195286236
2 56.0 211.13377083387726 211.91843090603044
0 56.5 141.82223414271124 100.78990842839195
1 56.5 130.9818024538738 147.37124569197778
2 56.5 212.2934129357513 211.28036910097757
0 57.0 141.81018069221173 100.83023385244779
1 57.0 129.73220767731254 152.68375943109322
2 57.0 213.45305503762538 210.64230729592472
0 57.5 141.79812724171228 100.87055927650363
1 57.5 128.4826129007513 157.9962731702086
2 57.5 214.6126971394994 210.00424549087188
0 58.0 141.78607379121277 100.91088470055945
1 58.0 127.23301812419007 163.30878690932406
2 58.0 215.7723392413735 209.366183685819
0 58.5 141.7740203407133 100.95121012461527
1 58.5 125.98342334762881 168.62130064843947
2 58.5 216.93198134324751 208.72812188076614
3 58.5 26.147913120048564 285.92323825134656
0 59.0 141.76196689021378 100.9915355486711
1 59.0 124.73382857106758 173.9338143875549
2 59.0 218.09162344512163 208.09006007571327
3 59.0 25.505902567324068 286.4759788427275
0 59.5 141.7499134397143 101.03186097272692
1 59.5 123.48423379450631 179.2463281266703
2 59.5 219.25126554699568 207.45199827066043
3 59.5 24.863892014599575 287.02871943410844
0 60.0 141.73785998921483 101.07218639678275
1 60.0 122.2346390179451 184.55884186578575
2 60.0 220.41090764886974 206.81393646560758
3 60.0 24.22188146187508 287.5814600254893
0 60.5 141.72580653871532 101.11251182083859
1 60.5 120.98504424138383 189.87135560490114
2 60.5 221.5705497507438 206.1758746605547
3 60.5 23.579870909150586 288.1342006168702
0 61.0 141.7137530882158 101.15283724489441
1 61.0 119.7354494648226 195.18386934401659
2 61.0 222.73019185261785 205.53781285550184
3 61.0 22.937860356426093 288.68694120825114
0 61.5 141.70169963771633 101.19316266895024
1 61.5 118.48585468826136 200.49638308313203
2 61.5 223.8898339544919 204.899751050449
3 61.5 22.295849803701596 289.2396817996321
4 61.5 23.73122454219842 286.53341584301495
0 62.0 141.68964618721685 101.23348809300606
1 62.0 117.2362599117001 205.80889682224745
2 62.0 225.04947605636596 204.26168924539616
3 62.0 21.802940966436026 289.66405289610526
4 62.0 21.905136784249212 287.6445302042311
0 62.5 141.67759273671737 101.2738135170619
1 62.5 115.98666513513885 211.12141056136286
2 62.5 226.20911815824002 203.62362744034328
4 62.5 20.079049026300005 288.75564456544726
0 63.0 141.66553928621786 101.31413894111772
1 63.0 114.73707035857763 216.43392430047828
2 63.0 227.36876026011407 202.98556563529044
4 63.0 18.54790916343571 289.6872928300245
0 63.5 141.65348583571839 101.35446436517356
1 63.5 113.48747558201637 221.7464380395937
2 63.5 228.52840236198813 202.34750383023757
3 63.5 22.00603962950853 288.7338809567998
0 64.0 141.64143238521888 101.39478978922938
1 64.0 112.23788080545512 227.05895177870914
2 64.0 229.6880444638622 201.70944202518473
3 64.0 22.22578675003275 287.72746071669286
0 64.5 141.6293789347194 101.4351152132852
1 64.5 110.9882860288939 232.37146551782456
2 64.5 230.84768656573627 201.07138022013186
3 64.5 22.44553387055697 286.721040476586
0 65.0 141.61732548421992 101.47544063734102
1 65.0 109.73869125233264 237.68397925693998
2 65.0 232.00732866761035 200.433318415079
3 65.0 22.66528099108119 285.71462023647905
0 65.5 141.6052720337204 101.51576606139686
1 65.5 108.48909647577139 242.9964929960554
2 65.5 233.16697076948438 199.79525661002614
3 65.5 22.885028111605415 284.7081999963722
0 66.0 141.59321858322093 101.5560914854527
1 66.0 107.23950169921015 248.3090067351708
2 66.0 234.32661287135846 199.1571948049733
3 66.0 23.104775232129633 283.7017797562653
0 66.5 141.58116513272142 101.59641690950852
1 66.5 105.98990692264891 253.62152047428626
2 66.5 235.4862549732325 198.51913299992043
3 66.5 23.324522352653855 282.6953595161584
0 67.0 141.56911168222194 101.63674233356434
1 67.0 104.74031214608767 258.9340342134017
2 67.0 236.64589707510657 197.88107119486756
3 67.0 23.544269473178076 281.6889392760515
4 67.0 19.01643501913098 289.3094238494684
0 67.5 141.55705823172246 101.67706775762016
1 67.5 103.49071736952642 264.24654795251706
2 67.5 237.80553917698063 197.24300938981472
3 67.5 23.764016593702298 280.6825190359446
4 67.5 20.07848310826813 288.4528755419085
0 68.0 141.54500478122296 101.71739318167599
1 68.0 102.24112259296517 269.5590616916325
2 68.0 238.9651812788547 196.60494758476187
3 68.0 23.862086514759998 280.23336842472065
4 68.0 21.140531197405288 287.5963272343487
0 68.5 141.53295133072348 101.75771860573181
1 68.5 100.99152781640392 274.87157543074795
2 68.5 240.12482338072874 195.966885779709
4 68.5 22.20257928654244 286.7397789267888
0 69.0 141.52089788022397 101.79804402978765
1 69.0 99.74193303984268 280.1840891698634
2 69.0 241.28446548260283 195.32882397465613
4 69.0 22.46758472901743 286.5260504096267
0 69.5 141.5088444297245 101.83836945384348
1 69.5 103.11790487793229 278.8218910769419
2 69.5 242.44410758447685 194.6907621696033
0 70.0 141.496790979225 101.8786948778993
1 70.0 107.98036294954224 275.3146871765995
2 70.0 243.60374968635094 194.05270036455042
0 70.5 141.4847375287255 101.91902030195513
1 70.5 112.8428210211522 271.8074832762571
2 70.5 244.763391788225 193.41463855949758
0 71.0 141.47268407822602 101.95934572601097
1 71.0 117.70527909276214 268.30027937591467
2 71.0 245.92303389009902 192.7765767544447
0 71.5 141.46063062772652 101.99967115006679
1 71.5 122.56773716437209 264.79307547557227
2 71.5 247.0826759919731 192.13851494939183
0 72.0 141.44857717722704 102.03999657412261
1 72.0 127.43019523598204 261.28587157522986
2 72.0 248.24231809384713 191.500453144339
0 72.5 141.43652372672756 102.08032199817845
1 72.5 132.292653307592 257.7786676748875
2 72.5 249.40196019572122 190.86239133928612
0 73.0 141.42447027622805 102.12064742223427
1 73.0 137.15511137920197 254.27146377454508
2 73.0 250.56160229759527 190.2243295342333
0 73.5 141.41241682572857 102.1609728462901
1 73.5 142.0175694508119 250.76425987420268
2 73.5 251.72124439946936 189.5862677291804
0 74.0 141.40036337522906 102.20129827034592
1 74.0 146.88002752242187 247.2570559738603
