#node time(s) x y

0 8.5 49.89561870949028 87.3934573356751
1 8.5 128.8184594720087 221.7582184950451
2 8.5 119.9911104698306 215.9133543863872
3 8.5 76.9046622294457 128.8126004562494
0 9.0 50.63514497908211 88.74506568911147
2 9.0 120.48125470956371 216.8223685596877
3 9.0 77.41822610114546 129.66655431066283
0 9.5 51.37467124867395 90.09667404254785
2 9.5 120.97139894929686 217.7313827329882
3 9.5 77.93178997284521 130.5205081650762
0 10.0 52.1141975182658 91.44828239598422
2 10.0 121.46154318902997 218.6403969062887
3 10.0 78.44535384454497 131.3744620194896
0 10.5 52.85372378785763 92.79989074942058
2 10.5 121.95168742876308 219.5494110795892
3 10.5 78.9589177162447 132.22841587390297
0 11.0 53.59325005744948 94.15149910285697
2 11.0 122.4418316684962 220.45842525288973
3 11.0 79.47248158794444 133.0823697283164
0 11.5 54.332776327041316 95.50310745629334
1 11.5 129.36819989886249 223.35803767873153
2 11.5 122.93197590822933 221.36743942619023
3 11.5 79.98604545964419 133.93632358272978
0 12.0 55.07230259663315 96.85471580972971
1 12.0 129.3935686375974 223.43186414830078
2 12.0 123.42212014796245 222.2764535994907
3 12.0 80.49960933134395 134.7902774371432
0 12.5 55.811828866224985 98.20632416316607
2 12.5 123.91226438769557 223.1854677727912
3 12.5 81.01317320304368 135.6442312915566
0 13.0 56.551355135816834 99.55793251660246
2 13.0 124.07986609107712 223.49629938416768
3 13.0 81.52673707474344 136.49818514596998
0 13.5 57.29088140540867 100.90954087003882
3 13.5 82.04030094644317 137.35213900038337
0 14.0 58.03040767500052 102.2611492234752
3 14.0 82.55386481814291 138.2060928547968
0 14.5 58.76993394459235 103.61275757691158
3 14.5 83.06742868984267 139.06004670921018
0 15.0 59.50946021418419 104.96436593034795
3 15.0 83.58099256154242 139.91400056362357
0 15.5 60.24898648377604 106.31597428378431
3 15.5 84.09455643324215 140.76795441803696
0 16.0 60.98851275336787 107.66758263722069
3 16.0 84.6081203049419 141.62190827245038
0 16.5 61.72803902295972 109.01919099065708
3 16.5 85.12168417664165 142.47586212686377
0 17.0 62.467565292551555 110.37079934409346
3 17.0 85.6352480483414 143.3298159812772
0 17.5 63.2070915621434 111.72240769752983
3 17.5 86.14881192004114 144.18376983569055
0 18.0 63.94661783173524 113.07401605096618
3 18.0 86.66237579174089 145.03772369010397
0 18.5 64.68614410132707 114.42562440440256
1 18.5 130.38320469654138 224.18060604464566
3 18.5 87.17593966344063 145.89167754451736
0 19.0 65.42567037091891 115.77723275783893
3 19.0 87.68950353514037 146.74563139893075
0 19.5 66.16519664051076 117.1288411112753
3 19.5 88.20306740684012 147.59958525334417
0 20.0 66.90472291010259 118.48044946471168
1 20.0 129.72655851354654 225.848026358501
3 20.0 88.71663127853986 148.45353910775756
0 20.5 67.64424917969444 119.83205781814806
1 20.5 129.5810906393015 226.21741263502403
3 20.5 89.23019515023961 149.30749296217095
0 21.0 68.38377544928628 121.18366617158443
3 21.0 89.74375902193935 150.16144681658437
0 21.5 69.12330171887811 122.53527452502081
3 21.5 90.2573228936391 151.01540067099776
0 22.0 69.86282798846996 123.88688287845719
3 22.0 90.77088676533884 151.86935452541115
0 22.5 70.6023542580618 125.23849123189356
2 22.5 125.47597533150542 224.2012076305488
3 22.5 91.28445063703859 152.72330837982454
0 23.0 71.34188052765364 126.59009958532994
2 23.0 127.40208418657275 225.17371750015468
3 23.0 91.79801450873833 153.57726223423793
0 23.5 72.08140679724548 127.94170793876629
2 23.5 129.32819304164005 226.1462273697606
3 23.5 92.31157838043808 154.43121608865135
0 24.0 72.82093306683731 129.29331629220266
1 24.0 129.67659997492714 225.99644566375815
2 24.0 131.07627679885252 227.03082599478657
3 24.0 92.82514225213782 155.28516994306474
0 24.5 73.56045933642916 130.64492464563904
1 24.5 129.8959022803269 225.4890757203031
2 24.5 129.81653910822797 226.56026366698848
3 24.5 93.33870612383757 156.13912379747813
0 25.0 74.299985606021 131.9965329990754
1 25.0 130.11520458572667 224.98170577684812
2 25.0 128.55680141760342 226.08970133919036
3 25.0 93.85226999553731 156.99307765189155
0 25.5 75.03951187561285 133.3481413525118
1 25.5 130.3345068911264 224.47433583339313
2 25.5 127.29706372697885 225.61913901139224
3 25.5 94.36583386723706 157.84703150630494
0 26.0 75.77903814520468 134.69974970594816
1 26.0 130.55380919652617 223.9669658899381
2 26.0 126.0373260363543 225.14857668359414
3 26.0 94.8793977389368 158.70098536071833
0 26.5 76.51856441479651 136.05135805938454
1 26.5 130.5841732917198 223.8967166090044
2 26.5 124.77758834572975 224.67801435579602
3 26.5 95.39296161063655 159.55493921513172
4 26.5 234.57373369417482 208.67185456773376
0 27.0 77.25809068438835 137.4029664128209
2 27.0 124.17746210517493 224.45384324237304
3 27.0 95.9065254823363 160.40889306954512
4 27.0 236.22594718404721 203.86065827158316
0 27.5 77.9976169539802 138.7545747662573
3 27.5 96.42008935403605 161.26284692395853
4 27.5 237.8781606739196 199.04946197543256
0 28.0 78.73714322357205 140.10618311969367
3 28.0 96.93365322573578 162.11680077837192
4 28.0 239.530374163792 194.23826567928197
0 28.5 79.47666949316388 141.45779147313004
3 28.5 97.44721709743555 162.97075463278534
4 28.5 241.18258765366443 189.42706938313137
0 29.0 80.21619576275572 142.8093998265664
3 29.0 97.96078096913529 163.8247084871987
4 29.0 242.8348011435368 184.61587308698077
0 29.5 80.95572203234757 144.1610081800028
3 29.5 98.47434484083504 164.67866234161212
4 29.5 244.48701463340916 179.80467679083014
0 30.0 81.6952483019394 145.51261653343914
3 30.0 98.98790871253476 165.53261619602551
4 30.0 246.13922812328158 174.99348049467955
0 30.5 82.43477457153124 146.86422488687552
3 30.5 99.50147258423452 166.3865700504389
4 30.5 247.791441613154 170.18228419852898
0 31.0 83.17430084112308 148.2158332403119
3 31.0 100.01503645593426 167.2405239048523
4 31.0 249.4436551030264 165.37108790237835
0 31.5 83.91382711071492 149.56744159374827
3 31.5 100.52860032763401 168.09447775926571
4 31.5 251.0958685928988 160.55989160622775
0 32.0 84.65335338030675 150.91904994718462
3 32.0 101.04216419933375 168.9484316136791
4 32.0 252.7480820827712 155.74869531007715
0 32.5 85.39287964989862 152.27065830062102
3 32.5 101.5557280710335 169.8023854680925
4 32.5 254.40029557264359 150.93749901392655
0 33.0 86.13240591949045 153.6222666540574
3 33.0 102.06929194273326 170.65633932250591
4 33.0 256.052509062516 146.12630271777593
0 33.5 86.87193218908229 154.97387500749377
3 33.5 102.582855814433 171.5102931769193
4 33.5 257.7047225523884 141.31510642162533
0 34.0 87.61145845867414 156.32548336093015
3 34.0 103.09641968613275 172.36424703133272
4 34.0 259.35693604226077 136.50391012547473
0 34.5 88.35098472826597 157.67709171436653
3 34.5 103.60998355783249 173.2182008857461
4 34.5 261.00914953213316 131.69271382932413
0 35.0 89.0905109978578 159.0287000678029
3 35.0 104.12354742953224 174.0721547401595
4 35.0 262.5728612296122 126.98653868123678
0 35.5 89.83003726744965 160.38030842123928
2 35.5 124.22069813387361 224.47518440684217
3 35.5 104.63711130123198 174.9261085945729
4 35.5 261.5125900894393 125.39412747686326
0 36.0 90.56956353704149 161.73191677467562
1 36.0 130.38481711683966 223.96211051704262
2 36.0 124.35498189514921 224.54146643877647
3 36.0 105.15067517293173 175.7800624489863
4 36.0 261.3215391505157 125.1071898773938
0 36.5 91.30908980663332 163.08352512811203
1 36.5 129.89043083322312 224.12428182267504
2 36.5 124.48926565642482 224.60774847071076
3 36.5 105.66423904463147 176.63401630339968
0 37.0 92.04861607622516 164.43513348154838
2 37.0 124.62354941770042 224.67403050264508
3 37.0 106.17780291633122 177.4879701578131
0 37.5 92.78814234581701 165.78674183498475
2 37.5 124.75783317897603 224.74031253457935
3 37.5 106.69136678803096 178.34192401222649
4 37.5 262.8853264322742 123.83295679639869
0 38.0 93.52766861540884 167.13835018842113
2 38.0 124.89211694025163 224.80659456651364
3 38.0 107.2049306597307 179.19587786663988
4 38.0 263.0404860761205 123.70652684436452
0 38.5 94.26719488500068 168.4899585418575
2 38.5 125.02640070152725 224.87287659844796
3 38.5 107.71849453143045 180.0498317210533
0 39.0 95.00672115459253 169.84156689529388
2 39.0 125.16068446280283 224.93915863038222
3 39.0 108.2320584031302 180.90378557546669
0 39.5 95.74624742418436 171.19317524873026
2 39.5 125.29496822407845 225.00544066231654
3 39.5 108.74562227482994 181.75773942988008
0 40.0 96.4857736937762 172.54478360216663
2 40.0 125.42925198535406 225.0717226942508
3 40.0 109.25918614652969 182.6116932842935
0 40.5 97.22529996336806 173.896391955603
2 40.5 125.56353574662965 225.1380047261851
3 40.5 109.77275001822943 183.46564713870688
0 41.0 97.9648262329599 175.24800030903938
2 41.0 125.69781950790527 225.2042867581194
3 41.0 110.28631388992918 184.31960099312028
0 41.5 98.70435250255173 176.59960866247576
2 41.5 125.83210326918086 225.2705687900537
3 41.5 110.79987776162892 185.1735548475337
0 42.0 99.44387877214356 177.9512170159121
2 42.0 125.96638703045647 225.33685082198798
3 42.0 111.31344163332867 186.02750870194706
0 42.5 100.18340504173541 179.30282536934848
2 42.5 126.10067079173206 225.40313285392227
3 42.5 111.82700550502841 186.88146255636045
0 43.0 100.92293131132725 180.65443372278486
1 43.0 130.64885122964407 226.10458551434766
2 43.0 126.23495455300767 225.46941488585657
3 43.0 112.34056937672815 187.73541641077387
0 43.5 101.66245758091908 182.00604207622123
1 43.5 131.41874130432882 228.11483756489264
2 43.5 126.36923831428328 225.53569691779086
3 43.5 112.85413324842791 188.58937026518726
0 44.0 102.40198385051093 183.3576504296576
1 44.0 131.64264800229066 228.69947803956407
2 44.0 126.50352207555889 225.60197894972515
3 44.0 113.36769712012766 189.44332411960065
0 44.5 103.14151012010277 184.70925878309396
2 44.5 126.6378058368345 225.66826098165944
3 44.5 113.88126099182739 190.29727797401407
4 44.5 263.00932504422815 123.38734282022071
0 45.0 103.8810363896946 186.06086713653036
2 45.0 126.77208959811009 225.73454301359374
3 45.0 114.39482486352713 191.15123182842746
4 45.0 262.9284284028911 122.55871443554759
0 45.5 104.62056265928645 187.4124754899667
2 45.5 126.9063733593857 225.80082504552803
3 45.5 114.90838873522688 192.00518568284087
4 45.5 262.847531761554 121.73008605087448
0 46.0 105.36008892887828 188.7640838434031
2 46.0 127.0406571206613 225.86710707746232
3 46.0 115.42195260692662 192.85913953725424
4 46.0 262.7666351202169 120.90145766620135
0 46.5 106.09961519847012 190.11569219683946
2 46.5 127.17494088193689 225.93338910939661
3 46.5 115.93551647862637 193.71309339166763
4 46.5 262.6857384788799 120.07282928152823
0 47.0 106.83914146806197 191.46730055027584
2 47.0 127.3092246432125 225.9996711413309
3 47.0 116.44908035032613 194.56704724608105
4 47.0 262.60484183754284 119.24420089685513
0 47.5 107.5786677376538 192.8189089037122
2 47.5 127.44350840448811 226.0659531732652
3 47.5 116.96264422202587 195.42100110049444
4 47.5 262.5239451962058 118.41557251218201
0 48.0 108.31819400724564 194.1705172571486
2 48.0 127.57779216576371 226.1322352051995
3 48.0 117.47620809372562 196.27495495490783
4 48.0 262.4430485548687 117.5869441275089
0 48.5 109.05772027683747 195.52212561058496
2 48.5 127.71207592703932 226.19851723713379
3 48.5 117.98977196542536 197.12890880932125
4 48.5 262.3621519135316 116.75831574283578
0 49.0 109.79724654642934 196.87373396402134
2 49.0 127.84635968831492 226.26479926906808
3 49.0 118.5033358371251 197.98286266373464
4 49.0 262.2812552721945 115.92968735816267
0 49.5 110.53677281602117 198.22534231745772
2 49.5 127.98064344959053 226.33108130100237
3 49.5 119.01689970882485 198.83681651814803
4 49.5 262.2003586308575 115.10105897348957
0 50.0 111.276299085613 199.5769506708941
2 50.0 128.11492721086614 226.39736333293666
3 50.0 119.53046358052458 199.69077037256145
4 50.0 262.1194619895204 114.27243058881645
0 50.5 112.01582535520485 200.92855902433044
2 50.5 128.24921097214173 226.46364536487096
3 50.5 120.04402745222434 200.54472422697484
4 50.5 262.03856534818334 113.44380220414332
0 51.0 112.75535162479669 202.28016737776684
2 51.0 128.38349473341734 226.52992739680525
3 51.0 120.55759132392409 201.39867808138823
4 51.0 261.9576687068463 112.61517381947021
0 51.5 113.49487789438852 203.6317757312032
1 51.5 131.2027154683964 228.59962086476187
2 51.5 128.41863578253705 226.54727290543437
3 51.5 121.07115519562383 202.25263193580162
4 51.5 261.8767720655092 111.78654543479709
0 52.0 114.23440416398037 204.9833840846396
1 52.0 129.87856823349122 228.29906204786943
3 52.0 121.58471906732358 203.106585790215
4 52.0 261.7958754241721 110.95791705012398
0 52.5 114.9739304335722 206.33499243807594
1 52.5 128.55442099858607 227.998503230977
3 52.5 122.09828293902332 203.96053964462843
4 52.5 261.71497878283503 110.12928866545087
0 53.0 115.71345670316404 207.68660079151232
1 53.0 127.2302737636809 227.69794441408456
3 53.0 122.61184681072307 204.81449349904182
4 53.0 261.63408214149797 109.30066028077775
0 53.5 116.45298297275588 209.0382091449487
1 53.5 126.69683872475709 227.57686376688645
3 53.5 123.12541068242281 205.6684473534552
4 53.5 261.5531855001609 108.47203189610464
0 54.0 117.19250924234773 210.38981749838507
3 54.0 123.63897455412257 206.52240120786863
4 54.0 261.47228885882384 107.64340351143152
0 54.5 117.93203551193957 211.74142585182148
3 54.5 124.15253842582231 207.37635506228202
4 54.5 261.3913922174868 106.81477512675842
0 55.0 118.67156178153141 213.09303420525782
3 55.0 124.66610229752206 208.2303089166954
4 55.0 261.3104955761497 105.9861467420853
0 55.5 119.41108805112326 214.4446425586942
3 55.5 125.1796661692218 209.08426277110883
4 55.5 261.22959893481266 105.15751835741217
0 56.0 120.15061432071509 215.79625091213057
3 56.0 125.69323004092155 209.93821662552222
4 56.0 261.1487022934756 104.32888997273906
0 56.5 120.89014059030693 217.14785926556695
3 56.5 126.2067939126213 210.7921704799356
4 56.5 261.0678056521385 103.50026158806594
0 57.0 121.62966685989878 218.49946761900333
3 57.0 126.72035778432104 211.64612433434903
4 57.0 260.9869090108014 102.67163320339283
0 57.5 122.36919312949061 219.8510759724397
3 57.5 127.23392165602078 212.50007818876242
4 57.5 260.9060123694644 101.84300481871972
0 58.0 123.10871939908245 221.20268432587605
1 58.0 126.66828123330454 227.51143422272574
3 58.0 127.74748552772053 213.35403204317578
4 58.0 260.8251157281273 101.0143764340466
0 58.5 123.8482456686743 222.55429267931245
1 58.5 125.98800742379822 225.9528237497288
2 58.5 128.11866038014446 225.96185542584533
3 58.5 128.26104939942027 214.2079858975892
4 58.5 260.7442190867902 100.18574804937347
0 59.0 124.58777193826614 223.9059010327488
1 59.0 125.30773361429188 224.39421327673185
2 59.0 127.66665595439531 225.07974546091276
3 59.0 128.77461327112002 215.0619397520026
4 59.0 260.66332244545316 99.35711966470036
0 59.5 125.32729820785798 225.2575093861852
1 59.5 124.62745980478556 222.8356028037349
2 59.5 127.21465152864614 224.19763549598017
3 59.5 129.28817714281976 215.915893606416
4 59.5 260.5824258041161 98.52849128002725
0 60.0 126.06682447744981 226.60911773962155
1 60.0 124.22900070238761 221.9226725668512
2 60.0 126.76264710289698 223.31552553104757
3 60.0 129.8017410145195 216.7698474608294
4 60.0 260.501529162779 97.69986289535413
0 60.5 126.80635074704166 227.96072609305793
2 60.5 126.31064267714783 222.43341556611497
3 60.5 130.31530488621925 217.6238013152428
4 60.5 260.4206325214419 96.87123451068102
0 61.0 127.60537476719375 229.03577554519782
1 61.0 124.2842645588704 221.95200862577732
2 61.0 125.91528622575454 221.66185704675672
3 61.0 130.86629077163417 218.65740871300034
4 61.0 260.33973588010485 96.04260612600791
0 61.5 128.81964434192847 228.18067044086771
1 61.5 124.72522485794961 222.18608634204938
2 61.5 126.99150475415135 222.44619462887397
3 61.5 131.6784516542956 220.94485065973157
4 61.5 260.2588392387678 95.21397774133477
0 62.0 130.03391391666318 227.32556533653758
1 62.0 125.16618515702882 222.42016405832143
2 62.0 129.0972836659992 223.98086579147935
3 62.0 132.49061253695703 223.23229260646278
4 62.0 260.17794259743073 94.38534935666168
0 62.5 131.2481834913979 226.47046023220744
1 62.5 125.60714545610801 222.6542417745935
2 62.5 129.74803967727703 224.45513043473377
3 62.5 133.30277341961846 225.519734553194
4 62.5 260.09704595609367 93.55672097198857
0 63.0 132.46245306613264 225.6153551278773
1 63.0 126.04810575518721 222.8883194908655
3 63.0 134.11493430227992 227.80717649992522
4 63.0 260.0161493147566 92.72809258731544
0 63.5 133.67672264086735 224.76025002354717
1 63.5 126.4890660542664 223.12239720713757
3 63.5 134.40275159725658 228.61781065823007
4 63.5 259.93525267341954 91.89946420264233
0 64.0 134.46353343411397 224.20616719099806
1 64.0 126.9300263533456 223.35647492340962
4 64.0 259.8543560320825 91.07083581796923
1 64.5 127.37098665242479 223.59055263968168
4 64.5 259.7734593907454 90.24220743329612
1 65.0 127.81194695150398 223.82463035595373
4 65.0 259.6925627494083 89.41357904862299
1 65.5 128.25290725058318 224.05870807222578
4 65.5 259.6116661080713 88.58495066394988
1 66.0 128.69386754966237 224.29278578849784
4 66.0 259.53076946673417 87.75632227927676
1 66.5 129.13482784874157 224.52686350476984
4 66.5 259.4498728253971 86.92769389460364
1 67.0 129.57578814782076 224.76094122104192
4 67.0 259.36897618406005 86.09906550993053
1 67.5 130.01674844689995 224.99501893731397
4 67.5 259.288079542723 85.27043712525742
1 68.0 130.45770874597915 225.22909665358603
4 68.0 259.20718290138586 84.44180874058429
0 68.5 133.50414663551854 223.604290460376
1 68.5 129.6242940598488 224.66378530420988
2 68.5 128.70613529315312 223.8426817945959
3 68.5 132.60338846007406 227.52673538198135
4 68.5 259.1262862600488 83.61318035591118
0 69.0 132.4156862042284 222.92143865674944
1 69.0 128.61942797476536 223.99092603902884
2 69.0 127.52405555537996 223.14783576173033
3 69.0 130.56194325860503 226.28886941645587
4 69.0 259.0453896187118 82.78455197123807
0 69.5 131.32722577293816 222.23858685312285
1 69.5 127.61456188968187 223.31806677384776
2 69.5 126.34197581760682 222.45298972886476
3 69.5 128.52049805713597 225.05100345093038
4 69.5 258.9644929773747 81.95592358656495
0 70.0 130.238765341648 221.5557350494963
1 70.0 126.6096958045984 222.64520750866672
2 70.0 125.15989607983367 221.75814369599922
3 70.0 126.47905285566694 223.81313748540487
4 70.0 258.8835963360376 81.12729520189184
0 70.5 129.1503049103578 220.87288324586976
1 70.5 125.60482971951494 221.9723482434857
2 70.5 123.97781634206052 221.06329766313368
3 70.5 124.43760765419788 222.57527151987935
4 70.5 258.80269969470055 80.29866681721873
0 71.0 128.0618444790676 220.1900314422432
1 71.0 124.59996363443145 221.29948897830462
2 71.0 122.79573660428738 220.36845163026814
3 71.0 122.39616245272883 221.33740555435386
4 71.0 258.7218030533635 79.4700384325456
0 71.5 126.97338404777742 219.50717963861663
1 71.5 123.595097549348 220.62662971312355
2 71.5 121.61365686651423 219.6736055974026
3 71.5 120.35471725125979 220.09953958882838
4 71.5 258.6409064120264 78.64141004787248
0 72.0 125.8849236164872 218.82432783499004
1 72.0 122.59023146426452 219.9537704479425
2 72.0 120.43157712874108 218.97875956453703
3 72.0 118.31327204979074 218.86167362330286
4 72.0 258.56000977068936 77.81278166319937
0 72.5 124.79646318519703 218.14147603136348
1 72.5 121.58536537918106 219.28091118276146
2 72.5 119.24949739096795 218.2839135316715
3 72.5 116.2718268483217 217.62380765777735
4 72.5 258.4791131293523 76.98415327852626
0 73.0 123.70800275390684 217.45862422773692
1 73.0 120.58049929409758 218.6080519175804
2 73.0 118.0674176531948 217.58906749880595
3 73.0 114.23038164685263 216.38594169225186
4 73.0 258.39821648801524 76.15552489385314
0 73.5 122.61954232261664 216.77577242411036
1 73.5 119.5756332090141 217.93519265239934
2 73.5 116.88533791542166 216.8942214659404
3 73.5 112.18893644538359 215.14807572672635
4 73.5 258.3173198466782 75.32689650918003
0 74.0 121.53108189132645 216.0929206204838
1 74.0 118.57076712393064 217.26233338721832
2 74.0 115.70325817764851 216.19937543307486
3 74.0 110.14749124391454 213.91020976120086
4 74.0 258.2364232053411 74.49826812450691
0 74.5 120.44262146003625 215.4100688168572
1 74.5 117.56590103884716 216.58947412203725
2 74.5 114.52117843987536 215.50452940020932
3 74.5 108.1060460424455 212.67234379567532
4 74.5 258.155526564004 73.66963973983378
0 75.0 119.35416102874606 214.72721701323064
1 75.0 116.5610349537637 215.9166148568562
2 75.0 113.33909870210222 214.80968336734375
3 75.0 106.06460084097644 211.43447783014983
4 75.0 258.074629922667 72.84101135516069
0 75.5 118.26570059745588 214.04436520960408
1 75.5 115.55616886868022 215.24375559167515
2 75.5 112.15701896432907 214.1148373344782
3 75.5 104.0231556395074 210.19661186462434
4 75.5 257.99373328132987 72.01238297048756
0 76.0 117.17724016616569 213.3615134059775
1 76.0 114.55130278359675 214.5708963264941
2 76.0 110.97493922655592 213.41999130161267
3 76.0 101.98171043803835 208.95874589909886
4 76.0 257.9128366399928 71.18375458581444
0 76.5 116.0887797348755 212.67866160235093
1 76.5 113.54643669851329 213.89803706131306
2 76.5 109.79285948878278 212.72514526874713
3 76.5 99.9402652365693 207.72087993357331
4 76.5 257.83193999865574 70.35512620114135
0 77.0 115.00031930358529 211.99580979872437
1 77.0 112.54157061342981 213.225177796132
2 77.0 108.61077975100964 212.0302992358816
3 77.0 97.89882003510024 206.48301396804783
4 77.0 257.7510433573187 69.52649781646824
0 77.5 113.91185887229511 211.3129579950978
1 77.5 111.53670452834635 212.55231853095097
2 77.5 107.4287000132365 211.33545320301604
3 77.5 95.85737483363121 205.24514800252234
4 77.5 257.6701467159816 68.69786943179511
0 78.0 112.82339844100491 210.63010619147124
1 78.0 110.53183844326286 211.8794592657699
2 78.0 106.24662027546336 210.6406071701505
3 78.0 93.81592963216217 204.00728203699686
4 78.0 257.5892500746445 67.869241047122
0 78.5 111.73493800971471 209.94725438784468
1 78.5 109.52697235817939 211.20660000058882
2 78.5 105.0645405376902 209.94576113728496
3 78.5 91.77448443069311 202.76941607147134
4 78.5 257.50835343330743 67.04061266244888
0 79.0 110.64647757842454 209.26440258421812
1 79.0 108.52210627309593 210.53374073540778
2 79.0 103.88246079991706 209.25091510441942
3 79.0 89.73303922922406 201.53155010594583
4 79.0 257.42745679197037 66.21198427777577
0 79.5 109.55801714713434 208.58155078059153
1 79.5 107.51724018801245 209.86088147022673
2 79.5 102.70038106214392 208.55606907155388
3 79.5 87.691594027755 200.29368414042034
4 79.5 257.3465601506333 65.38335589310265
0 80.0 108.46955671584413 207.89869897696497
1 80.0 106.51237410292896 209.18802220504568
2 80.0 101.51830132437077 207.86122303868834
3 80.0 85.65014882628596 199.0558181748948
4 80.0 257.26566350929625 64.55472750842954
0 80.5 107.38109628455396 207.21584717333843
1 80.5 105.50750801784552 208.51516293986464
2 80.5 100.33622158659763 207.16637700582277
3 80.5 83.60870362481691 197.8179522093693
4 80.5 257.1847668679592 63.72609912375642
0 81.0 106.29263585326376 206.53299536971184
1 81.0 104.50264193276205 207.8423036746836
2 81.0 99.15414184882448 206.47153097295723
3 81.0 81.56725842334788 196.58008624384382
4 81.0 257.1038702266221 62.8974707390833
0 81.5 105.20417542197356 205.85014356608525
1 81.5 103.49777584767857 207.16944440950252
2 81.5 97.97206211105133 205.77668494009168
3 81.5 79.52581322187882 195.34222027831834
4 81.5 257.02297358528506 62.068842354410194
0 82.0 104.11571499068337 205.1672917624587
1 82.0 102.4929097625951 206.49658514432147
2 82.0 96.7899823732782 205.08183890722617
3 82.0 77.48436802040978 194.10435431279282
4 82.0 256.942076943948 61.24021396973708
0 82.5 103.0272545593932 204.48443995883213
1 82.5 101.48804367751163 205.82372587914043
2 82.5 95.60790263550507 204.38699287436063
3 82.5 75.44292281894073 192.8664883472673
4 82.5 256.86118030261093 60.41158558506395
0 83.0 101.93879412810298 203.80158815520556
1 83.0 100.48317759242815 205.15086661395938
2 83.0 94.4258228977319 203.69214684149506
3 83.0 73.40147761747168 191.62862238174182
4 83.0 256.7802836612738 59.58295720039085
0 83.5 100.8503336968128 203.118736351579
1 83.5 99.47831150734469 204.47800734877833
2 83.5 93.24374315995877 202.99730080862952
3 83.5 71.36003241600264 190.39075641621633
4 83.5 256.6993870199368 58.75432881571773
0 84.0 99.76187326552262 202.43588454795244
1 84.0 98.47344542226122 203.8051480835973
2 84.0 92.06166342218563 202.30245477576398
3 84.0 69.3185872145336 189.15289045069082
4 84.0 256.6184903785997 57.92570043104461
0 84.5 98.67341283423242 201.75303274432585
1 84.5 97.46857933717773 203.13228881841624
2 84.5 90.87958368441247 201.60760874289844
3 84.5 67.27714201306455 187.9150244851653
4 84.5 256.5375937372626 57.0970720463715
0 85.0 97.58495240294222 201.07018094069926
1 85.0 96.46371325209427 202.45942955323517
2 85.0 89.69750394663933 200.9127627100329
