#node time(s) x y

0 0.0 6.918933222005917 127.22667147218642
1 0.0 60.0842616074185 168.68534673027773
2 0.0 93.51664887759024 278.2937640108182
3 0.0 78.72946944774966 284.9198795332824
4 0.0 95.51734511601848 277.5955051981464
5 0.0 81.98417046114254 282.72961019789483
6 0.0 95.16490752767726 270.9069359716887
7 0.0 92.17420846842106 278.4484121671429
8 0.0 175.81154049676434 14.32124699296673
9 0.0 136.64039415366688 32.237554651213074
10 0.0 84.7467118559979 41.693351212947945
11 0.0 120.84876826230276 14.634456128929624
12 0.0 139.36760646351723 36.31519920287466
13 0.0 255.32039184901103 50.50385490154766
14 0.0 257.5274181992992 43.328629191694574
1 0.5 20.82449901627053 135.4040351697176
2 0.5 94.3581745939228 277.7472864175005
3 0.5 78.48854759202634 284.9223254841792
4 0.5 96.35468335093833 277.0876856565816
5 0.5 81.97168968329798 282.68350571246566
6 0.5 96.02168221600601 270.41521647686665
7 0.5 93.0370818818864 277.93887639187216
8 0.5 172.60699765751457 14.04062153526321
9 0.5 136.1408205601836 30.903191846377034
10 0.5 84.76320919597919 41.85669365762264
12 0.5 138.76136548163075 34.634758588134986
13 0.5 254.97604398921683 51.43148672838622
14 0.5 257.17480785915745 44.30907278191107
1 1.0 10.833019188491699 126.92020732791627
2 1.0 95.19970031025534 277.2008088241827
3 1.0 78.65838828113998 284.70688854007193
4 1.0 97.19202158585819 276.5798661150168
5 1.0 81.95920890545341 282.6374012270365
6 1.0 96.87845690433477 269.9234969820446
7 1.0 93.89995529535173 277.4293406166015
8 1.0 169.40245481826483 13.759996077559688
9 1.0 135.64124696670035 29.568829041540994
10 1.0 84.77970653596046 42.02003610229735
12 1.0 138.15512449974423 32.95431797339531
13 1.0 254.63169612942264 52.35911855522477
14 1.0 256.8221975190157 45.289516372127565
1 1.5 11.191949081241965 127.20573977289384
2 1.5 96.04122602658789 276.65433123086495
3 1.5 80.55208887385695 283.5770556971673
4 1.5 98.02935982077805 276.072046573452
5 1.5 81.94672812760886 282.5912967416073
6 1.5 97.73523159266352 269.4317774872225
7 1.5 94.76282870881707 276.91980484133074
8 1.5 166.1979119790151 13.479370619856168
9 1.5 135.1416733732171 28.23446623670495
10 1.5 84.79620387594174 42.183378546972044
12 1.5 137.54888351785775 31.273877358655643
13 1.5 254.28734826962847 53.28675038206333
